tract_geoid,year,purch_n,purch_v,purch_hisp_n,purch_hisp_v,purch_hisp_inc,purch_hisp_incn,purch_nonhisp_n,purch_nonhisp_v,purch_nonhisp_inc,purch_nonhisp_incn
72127005800,2022,12,1940000,12,1940000,753,12,0,0,0,0
72127005800,2023,14,1660000,14,1660000,837,14,0,0,0,0
72127005800,2024,6,830000,5,705000,251,5,0,0,0,0
72127005900,2012,1,47000,1,47000,24,1,0,0,0,0
72127005900,2013,2,204000,2,204000,80,2,0,0,0,0
72127005900,2014,6,502000,6,502000,185,6,0,0,0,0
72127005900,2015,4,397000,4,397000,157,4,0,0,0,0
72127005900,2016,6,540000,6,540000,196,6,0,0,0,0
72127005900,2017,1,84000,1,84000,33,1,0,0,0,0
72127005900,2018,3,245000,3,245000,110,3,0,0,0,0
72127005900,2019,3,155000,3,155000,65,3,0,0,0,0
72127005900,2020,4,410000,4,410000,150,4,0,0,0,0
72127005900,2021,1,185000,1,185000,91,1,0,0,0,0
72127005900,2023,4,470000,4,470000,143,4,0,0,0,0
72127005900,2024,3,525000,3,525000,174,3,0,0,0,0
72127006000,2012,3,226000,3,226000,82,3,0,0,0,0
72127006000,2013,1,147000,1,147000,37,1,0,0,0,0
72127006000,2014,5,645000,3,451000,84,3,2,194000,141,2
72127006000,2015,2,117000,2,117000,64,2,0,0,0,0
72127006000,2016,2,415000,2,415000,120,2,0,0,0,0
72127006000,2017,1,55000,1,55000,35,1,0,0,0,0
72127006000,2020,1,65000,1,65000,24,1,0,0,0,0
72127006000,2021,4,460000,4,460000,273,4,0,0,0,0
72127006000,2022,1,85000,1,85000,57,1,0,0,0,0
72127006000,2023,2,230000,2,230000,76,2,0,0,0,0
72127006101,2012,3,302000,3,302000,108,3,0,0,0,0
72127006101,2013,3,249000,3,249000,62,3,0,0,0,0
72127006101,2014,4,181000,4,181000,88,4,0,0,0,0
72127006101,2015,2,143000,2,143000,75,2,0,0,0,0
72127006101,2016,1,79000,1,79000,51,1,0,0,0,0
72127006101,2017,4,606000,4,606000,458,4,0,0,0,0
72127006101,2018,4,150000,4,150000,153,4,0,0,0,0
72127006101,2019,3,175000,3,175000,107,3,0,0,0,0
72127006101,2020,2,150000,2,150000,44,2,0,0,0,0
72127006101,2021,5,315000,4,240000,109,4,0,0,0,0
72127006101,2022,6,290000,6,290000,196,6,0,0,0,0
72127006101,2023,1,155000,1,155000,78,1,0,0,0,0
72127006101,2024,4,550000,4,550000,240,3,0,0,0,0
72127006102,2012,3,482000,3,482000,117,3,0,0,0,0
72127006102,2013,3,346000,3,346000,94,3,0,0,0,0
72127006102,2015,1,74000,1,74000,31,1,0,0,0,0
72127006102,2016,1,49000,1,49000,23,1,0,0,0,0
72127006102,2017,1,133000,1,133000,25,1,0,0,0,0
72127006102,2018,4,530000,4,530000,188,4,0,0,0,0
72127006102,2019,2,140000,2,140000,71,2,0,0,0,0
72127006102,2021,1,185000,1,185000,57,1,0,0,0,0
72127006102,2022,1,225000,1,225000,67,1,0,0,0,0
72127006102,2023,5,515000,5,515000,157,5,0,0,0,0
72127006102,2024,7,985000,6,720000,293,6,0,0,0,0
72127006200,2012,2,296000,2,296000,129,2,0,0,0,0
72127006200,2013,3,451000,3,451000,127,3,0,0,0,0
72127006200,2014,2,311000,2,311000,149,2,0,0,0,0
72127006200,2015,3,533000,3,533000,213,3,0,0,0,0
72127006200,2017,2,128000,2,128000,47,2,0,0,0,0
72127006200,2018,1,165000,1,165000,72,1,0,0,0,0
72127006200,2020,1,75000,1,75000,24,1,0,0,0,0
72127006200,2021,4,400000,4,400000,166,4,0,0,0,0
72127006200,2023,2,310000,2,310000,116,2,0,0,0,0
72127006200,2024,1,155000,1,155000,42,1,0,0,0,0
72127006301,2012,26,3512000,26,3512000,1603,26,0,0,0,0
72127006301,2013,22,2866000,22,2866000,1199,22,0,0,0,0
72127006301,2014,21,2427000,21,2427000,1118,21,0,0,0,0
72127006301,2015,18,1694000,18,1694000,845,18,0,0,0,0
72127006301,2016,27,3266000,26,3048000,1234,26,0,0,0,0
72127006301,2017,10,1074000,10,1074000,507,10,0,0,0,0
72127006301,2018,16,1440000,16,1440000,692,16,0,0,0,0
72127006301,2019,15,1465000,15,1465000,848,14,0,0,0,0
72127006301,2020,19,2005000,19,2005000,949,17,0,0,0,0
72127006301,2021,29,3765000,25,3315000,1655,24,4,450000,235,4
72127006301,2022,12,1420000,12,1420000,762,12,0,0,0,0
72127006301,2023,7,875000,7,875000,403,7,0,0,0,0
72127006301,2024,5,645000,5,645000,388,5,0,0,0,0
72127006302,2022,20,2310000,17,1935000,786,16,1,155000,115,1
72127006302,2023,18,2770000,18,2770000,1363,17,0,0,0,0
72127006302,2024,21,2735000,21,2735000,1283,19,0,0,0,0
72127006500,2012,49,11644000,48,11392000,4207,48,1,252000,77,1
72127006500,2013,11,1891000,11,1891000,867,11,0,0,0,0
72127006500,2014,6,603000,6,603000,235,6,0,0,0,0
72127006500,2015,14,1500000,14,1500000,524,14,0,0,0,0
72127006500,2016,13,1946000,13,1946000,645,13,0,0,0,0
72127006500,2017,12,1896000,12,1896000,923,12,0,0,0,0
72127006500,2018,10,1280000,10,1280000,592,10,0,0,0,0
72127006500,2019,12,1400000,11,1235000,675,10,0,0,0,0
72127006500,2020,11,1405000,11,1405000,520,10,0,0,0,0
72127006500,2021,8,1040000,8,1040000,394,7,0,0,0,0
72127006500,2022,19,3335000,19,3335000,1485,19,0,0,0,0
72127006500,2023,7,1035000,6,760000,448,6,1,275000,137,1
72127006500,2024,7,1045000,7,1045000,535,7,0,0,0,0
72127006600,2012,3,201000,3,201000,48,3,0,0,0,0
72127006600,2013,3,226000,3,226000,100,3,0,0,0,0
72127006600,2014,5,466000,4,326000,149,4,1,140000,33,1
72127006600,2015,7,520000,7,520000,257,7,0,0,0,0
72127006600,2016,2,195000,2,195000,84,2,0,0,0,0
72127006600,2017,6,399000,6,399000,249,6,0,0,0,0
72127006600,2018,4,270000,4,270000,246,4,0,0,0,0
72127006600,2019,10,950000,10,950000,695,10,0,0,0,0
72127006600,2020,8,1300000,8,1300000,1678,8,0,0,0,0
72127006600,2021,5,475000,4,400000,116,3,0,0,0,0
72127006600,2022,6,530000,6,530000,320,6,0,0,0,0
72127006600,2023,14,1730000,13,1595000,670,13,1,135000,118,1
72127006600,2024,12,1450000,11,1365000,676,11,1,85000,134,1
72127006701,2012,21,3521000,21,3521000,1341,21,0,0,0,0
72127006701,2013,23,3706000,23,3706000,1715,23,0,0,0,0
72127006701,2014,11,1513000,11,1513000,614,11,0,0,0,0
72127006701,2015,20,2999000,20,2999000,1217,20,0,0,0,0
72127006701,2016,18,2697000,17,2512000,1024,17,1,185000,82,1
72127006701,2017,15,1659000,15,1659000,649,15,0,0,0,0
72127006701,2018,15,2265000,12,1740000,1285,12,2,260000,95,2
72127006701,2019,16,2000000,16,2000000,1212,16,0,0,0,0
72127006701,2020,11,1535000,11,1535000,644,11,0,0,0,0
72127006701,2021,20,2930000,18,2690000,1547,18,0,0,0,0
72127006701,2022,9,2355000,6,1080000,482,6,2,1130000,461,2
72127006701,2023,12,2520000,11,2335000,981,11,0,0,0,0
72127006701,2024,5,795000,5,795000,340,4,0,0,0,0
72127006702,2022,10,1120000,10,1120000,796,10,0,0,0,0
72127006702,2023,6,580000,5,475000,238,4,0,0,0,0
72127006702,2024,12,1750000,11,1585000,740,11,1,165000,97,1
72127006800,2012,55,10662000,54,10442000,4518,54,1,220000,67,1
72127006800,2013,56,11073000,56,11073000,5913,56,0,0,0,0
72127006800,2014,44,8474000,40,7677000,4135,40,3,569000,256,3
72127006800,2015,42,8258000,42,8258000,4058,42,0,0,0,0
72127006800,2016,24,4511000,22,4077000,1872,22,2,434000,141,2
72127006800,2017,23,3538000,23,3538000,1851,23,0,0,0,0
72127006800,2018,24,3840000,21,3145000,2502,21,3,695000,289,3
72127006800,2019,39,6295000,37,5715000,3844,36,1,185000,105,1
72127006800,2020,28,4240000,28,4240000,2633,28,0,0,0,0
72127006800,2021,30,6070000,29,5905000,3184,29,1,165000,31,1
72127006800,2022,22,3940000,22,3940000,1845,22,0,0,0,0
72127006800,2023,24,4600000,22,3880000,1996,22,1,195000,110,1
72127006800,2024,16,2980000,15,2745000,1316,15,0,0,0,0
72127006900,2012,6,697000,6,697000,189,6,0,0,0,0
72127006900,2013,9,1016000,9,1016000,340,9,0,0,0,0
72127006900,2014,7,727000,7,727000,250,7,0,0,0,0
72127006900,2015,14,1497000,14,1497000,489,14,0,0,0,0
72127006900,2016,15,1627000,15,1627000,560,15,0,0,0,0
72127006900,2017,5,398000,5,398000,148,5,0,0,0,0
72127006900,2018,10,1000000,10,1000000,340,10,0,0,0,0
72127006900,2019,6,550000,5,415000,121,5,0,0,0,0
72127006900,2020,9,945000,9,945000,316,9,0,0,0,0
72127006900,2021,6,850000,6,850000,360,6,0,0,0,0
72127006900,2022,10,1140000,10,1140000,540,10,0,0,0,0
72127006900,2023,1,25000,1,25000,7,1,0,0,0,0
72127006900,2024,8,940000,8,940000,477,8,0,0,0,0
72127007004,2012,15,1729000,15,1729000,591,15,0,0,0,0
72127007004,2013,11,1347000,11,1347000,733,11,0,0,0,0
72127007004,2014,12,1352000,11,1246000,331,10,1,106000,29,1
72127007004,2015,6,625000,6,625000,188,6,0,0,0,0
72127007004,2016,7,851000,7,851000,238,7,0,0,0,0
72127007004,2017,6,556000,6,556000,231,6,0,0,0,0
72127007004,2018,10,900000,10,900000,394,10,0,0,0,0
72127007004,2019,2,270000,2,270000,112,2,0,0,0,0
72127007004,2020,7,865000,7,865000,253,7,0,0,0,0
72127007004,2021,8,920000,8,920000,312,8,0,0,0,0
72127007004,2022,4,380000,4,380000,139,4,0,0,0,0
72127007004,2023,4,440000,4,440000,244,4,0,0,0,0
72127007004,2024,9,965000,9,965000,278,8,0,0,0,0
72127007100,2012,3,336000,2,226000,47,2,1,110000,48,1
72127007100,2013,3,341000,3,341000,100,3,0,0,0,0
72127007100,2014,3,259000,3,259000,81,3,0,0,0,0
72127007100,2015,2,181000,2,181000,67,2,0,0,0,0
72127007100,2016,8,899000,8,899000,305,8,0,0,0,0
72127007100,2017,5,827000,5,827000,255,5,0,0,0,0
72127007100,2018,7,695000,7,695000,228,7,0,0,0,0
72127007100,2019,7,845000,7,845000,249,7,0,0,0,0
72127007100,2020,6,540000,6,540000,149,6,0,0,0,0
72127007100,2021,5,515000,5,515000,224,5,0,0,0,0
72127007100,2022,6,640000,4,390000,151,4,1,105000,83,1
72127007100,2023,7,755000,7,755000,351,7,0,0,0,0
72127007100,2024,6,660000,6,660000,246,6,0,0,0,0
72127007300,2012,16,1746000,15,1595000,509,15,0,0,0,0
72127007300,2013,13,1489000,13,1489000,650,13,0,0,0,0
72127007300,2014,14,1623000,13,1532000,550,13,1,91000,97,1
72127007300,2015,18,1962000,18,1962000,847,18,0,0,0,0
72127007300,2016,19,2135000,18,1731000,537,18,1,404000,94,1
72127007300,2017,15,1656000,15,1656000,564,15,0,0,0,0
72127007300,2018,15,1895000,13,1455000,869,13,1,305000,96,1
72127007300,2019,20,2400000,20,2400000,819,20,0,0,0,0
72127007300,2020,11,1195000,11,1195000,434,11,0,0,0,0
72127007300,2021,22,2630000,22,2630000,993,22,0,0,0,0
72127007300,2022,23,3165000,23,3165000,1373,23,0,0,0,0
72127007300,2023,28,3900000,27,3655000,1638,27,1,245000,78,1
72127007300,2024,14,1840000,14,1840000,803,14,0,0,0,0
72127007400,2012,9,1145000,9,1145000,320,9,0,0,0,0
72127007400,2013,2,204000,2,204000,66,2,0,0,0,0
72127007400,2014,4,486000,4,486000,166,4,0,0,0,0
72127007400,2015,5,358000,5,358000,194,5,0,0,0,0
72127007400,2016,6,625000,6,625000,204,6,0,0,0,0
72127007400,2017,8,811000,8,811000,289,8,0,0,0,0
72127007400,2018,1,95000,1,95000,20,1,0,0,0,0
72127007400,2019,11,955000,11,955000,347,11,0,0,0,0
72127007400,2020,11,1335000,10,1140000,392,10,0,0,0,0
72127007400,2021,6,630000,6,630000,219,6,0,0,0,0
72127007400,2022,4,450000,4,450000,164,4,0,0,0,0
72127007400,2023,7,815000,7,815000,285,7,0,0,0,0
72127007400,2024,9,1025000,9,1025000,392,9,0,0,0,0
72127007500,2012,7,764000,7,764000,205,7,0,0,0,0
72127007500,2013,4,421000,4,421000,160,4,0,0,0,0
72127007500,2014,2,195000,2,195000,62,2,0,0,0,0
72127007500,2015,3,299000,3,299000,178,3,0,0,0,0
72127007500,2016,8,697000,8,697000,223,8,0,0,0,0
72127007500,2017,5,532000,4,463000,149,4,1,69000,24,1
72127007500,2018,11,1095000,11,1095000,429,11,0,0,0,0
72127007500,2019,4,360000,4,360000,210,4,0,0,0,0
72127007500,2020,5,485000,5,485000,148,4,0,0,0,0
72127007500,2021,3,355000,3,355000,108,3,0,0,0,0
72127007500,2022,6,610000,6,610000,209,6,0,0,0,0
72127007500,2023,7,715000,7,715000,267,7,0,0,0,0
72127007500,2024,7,935000,7,935000,349,7,0,0,0,0
72127007600,2012,8,758000,7,687000,228,7,0,0,0,0
72127007600,2013,8,969000,8,969000,314,8,0,0,0,0
72127007600,2014,8,846000,8,846000,275,8,0,0,0,0
72127007600,2015,7,644000,7,644000,199,7,0,0,0,0
72127007600,2016,7,606000,7,606000,241,7,0,0,0,0
72127007600,2017,3,273000,3,273000,116,3,0,0,0,0
72127007600,2018,5,385000,5,385000,159,5,0,0,0,0
72127007600,2019,4,320000,4,320000,74,3,0,0,0,0
72127007600,2020,6,560000,6,560000,196,6,0,0,0,0
72127007600,2021,9,875000,9,875000,318,9,0,0,0,0
72127007600,2022,6,630000,6,630000,226,6,0,0,0,0
72127007600,2023,8,1040000,8,1040000,578,8,0,0,0,0
72127007600,2024,7,785000,7,785000,249,7,0,0,0,0
72127007700,2012,6,580000,5,506000,155,5,1,74000,17,1
72127007700,2013,6,557000,6,557000,138,6,0,0,0,0
72127007700,2014,7,632000,6,541000,170,6,1,91000,22,1
72127007700,2015,8,847000,8,847000,295,8,0,0,0,0
72127007700,2016,4,381000,4,381000,155,4,0,0,0,0
72127007700,2017,3,215000,3,215000,75,3,0,0,0,0
72127007700,2018,6,520000,6,520000,197,6,0,0,0,0
72127007700,2019,12,980000,12,980000,441,12,0,0,0,0
72127007700,2020,5,505000,5,505000,145,5,0,0,0,0
72127007700,2021,10,960000,10,960000,271,10,0,0,0,0
72127007700,2022,8,800000,7,715000,292,7,0,0,0,0
72127007700,2023,13,1405000,13,1405000,522,13,0,0,0,0
72127007700,2024,8,970000,8,970000,356,8,0,0,0,0
72127007800,2012,10,978000,10,978000,386,10,0,0,0,0
72127007800,2013,9,998000,9,998000,395,9,0,0,0,0
72127007800,2014,6,807000,6,807000,275,6,0,0,0,0
72127007800,2015,10,1014000,10,1014000,280,10,0,0,0,0
72127007800,2016,12,1307000,12,1307000,459,12,0,0,0,0
72127007800,2017,13,1836000,12,1469000,649,12,1,367000,231,1
72127007800,2018,9,775000,9,775000,417,9,0,0,0,0
72127007800,2019,13,1145000,13,1145000,388,13,0,0,0,0
72127007800,2020,10,1330000,10,1330000,593,10,0,0,0,0
72127007800,2021,11,1155000,10,940000,358,9,0,0,0,0
72127007800,2022,15,1895000,14,1700000,812,14,0,0,0,0
72127007800,2023,16,1890000,16,1890000,768,16,0,0,0,0
72127007800,2024,14,1520000,14,1520000,635,14,0,0,0,0
72127007900,2012,14,2217000,14,2217000,735,14,0,0,0,0
72127007900,2013,14,2098000,13,1975000,835,13,0,0,0,0
72127007900,2014,7,823000,6,704000,230,6,1,119000,31,1
72127007900,2015,5,670000,5,670000,258,5,0,0,0,0
72127007900,2016,11,1239000,11,1239000,536,11,0,0,0,0
72127007900,2017,16,1989000,16,1989000,736,16,0,0,0,0
72127007900,2018,12,1360000,12,1360000,519,12,0,0,0,0
72127007900,2019,15,1895000,15,1895000,861,14,0,0,0,0
72127007900,2020,12,1800000,12,1800000,770,12,0,0,0,0
72127007900,2021,13,1595000,13,1595000,789,13,0,0,0,0
72127007900,2022,12,1490000,12,1490000,562,11,0,0,0,0
72127007900,2023,11,1985000,10,1800000,669,9,0,0,0,0
72127007900,2024,18,3150000,16,2740000,1128,15,1,185000,56,1
72127008001,2012,63,7975000,63,7975000,2711,63,0,0,0,0
72127008001,2013,19,2547000,19,2547000,916,19,0,0,0,0
72127008001,2014,10,1611000,10,1611000,615,10,0,0,0,0
72127008001,2015,14,1337000,14,1337000,567,14,0,0,0,0
72127008001,2016,5,502000,5,502000,179,5,0,0,0,0
72127008001,2017,3,218000,3,218000,213,3,0,0,0,0
72127008001,2018,15,2345000,15,2345000,1110,14,0,0,0,0
72127008001,2019,13,2225000,12,1930000,858,10,0,0,0,0
72127008001,2020,9,1025000,9,1025000,510,9,0,0,0,0
72127008001,2021,14,2060000,14,2060000,1010,14,0,0,0,0
72127008001,2022,9,1545000,9,1545000,858,9,0,0,0,0
72127008001,2023,13,1555000,13,1555000,817,13,0,0,0,0
72127008001,2024,12,1650000,12,1650000,562,10,0,0,0,0
72127008002,2012,13,1402000,13,1402000,374,13,0,0,0,0
72127008002,2013,9,1019000,9,1019000,357,9,0,0,0,0
72127008002,2014,6,591000,5,522000,130,5,1,69000,29,1
72127008002,2015,8,941000,8,941000,316,8,0,0,0,0
72127008002,2016,4,349000,4,349000,114,4,0,0,0,0
72127008002,2017,6,565000,6,565000,391,6,0,0,0,0
72127008002,2018,2,150000,2,150000,64,2,0,0,0,0
72127008002,2019,7,685000,7,685000,248,7,0,0,0,0
72127008002,2020,30,3220000,30,3220000,1417,29,0,0,0,0
72127008002,2021,14,1540000,13,1405000,485,13,0,0,0,0
72127008002,2022,15,1575000,15,1575000,783,15,0,0,0,0
72127008002,2023,11,1335000,11,1335000,654,11,0,0,0,0
72127008002,2024,13,1275000,13,1275000,598,13,0,0,0,0
72127008100,2012,3,329000,3,329000,104,3,0,0,0,0
72127008100,2013,2,373000,2,373000,116,2,0,0,0,0
72127008100,2014,5,816000,5,816000,373,5,0,0,0,0
72127008100,2015,6,927000,6,927000,327,6,0,0,0,0
72127008100,2016,9,994000,9,994000,421,9,0,0,0,0
72127008100,2017,6,582000,6,582000,245,6,0,0,0,0
72127008100,2018,13,2085000,13,2085000,1066,13,0,0,0,0
72127008100,2019,10,1300000,10,1300000,447,10,0,0,0,0
72127008100,2020,9,1025000,9,1025000,510,9,0,0,0,0
72127008100,2021,17,2055000,17,2055000,800,17,0,0,0,0
72127008100,2022,9,1675000,9,1675000,1032,9,0,0,0,0
72127008100,2023,14,2300000,14,2300000,1102,14,0,0,0,0
72127008100,2024,10,2800000,10,2800000,1546,10,0,0,0,0
72127008201,2012,14,1948000,14,1948000,533,14,0,0,0,0
72127008201,2013,5,528000,5,528000,183,5,0,0,0,0
72127008201,2014,5,608000,5,608000,172,5,0,0,0,0
72127008201,2015,1,213000,1,213000,61,1,0,0,0,0
72127008201,2016,10,913000,10,913000,314,10,0,0,0,0
72127008201,2017,6,511000,6,511000,120,6,0,0,0,0
72127008201,2019,7,665000,7,665000,228,7,0,0,0,0
72127008201,2020,4,370000,4,370000,156,4,0,0,0,0
72127008201,2021,6,710000,6,710000,344,6,0,0,0,0
72127008201,2022,2,190000,2,190000,59,2,0,0,0,0
72127008201,2023,2,220000,2,220000,85,2,0,0,0,0
72127008202,2012,7,1038000,7,1038000,435,7,0,0,0,0
72127008202,2013,5,769000,5,769000,290,5,0,0,0,0
72127008202,2014,10,1349000,10,1349000,696,10,0,0,0,0
72127008202,2015,10,1462000,9,1312000,557,9,0,0,0,0
72127008202,2016,16,1652000,16,1652000,761,16,0,0,0,0
72127008202,2017,8,1062000,8,1062000,512,8,0,0,0,0
72127008202,2018,11,1365000,11,1365000,507,11,0,0,0,0
72127008202,2019,13,1425000,13,1425000,701,11,0,0,0,0
72127008202,2020,11,1405000,11,1405000,611,10,0,0,0,0
72127008202,2021,13,2125000,13,2125000,897,13,0,0,0,0
72127008202,2022,15,1815000,15,1815000,879,15,0,0,0,0
72127008202,2023,13,2275000,13,2275000,1027,12,0,0,0,0
72127008202,2024,11,2425000,10,2310000,1217,10,0,0,0,0
72127008300,2012,4,468000,4,468000,115,4,0,0,0,0
72127008300,2013,1,61000,1,61000,26,1,0,0,0,0
72127008300,2014,2,199000,2,199000,49,2,0,0,0,0
72127008300,2015,4,345000,4,345000,121,4,0,0,0,0
72127008300,2016,6,496000,5,431000,95,4,1,65000,35,1
72127008300,2017,5,455000,5,455000,146,5,0,0,0,0
72127008300,2018,4,410000,4,410000,128,4,0,0,0,0
72127008300,2019,16,1400000,16,1400000,717,16,0,0,0,0
72127008300,2020,7,755000,7,755000,343,7,0,0,0,0
72127008300,2021,8,850000,8,850000,294,8,0,0,0,0
72127008300,2022,11,1245000,11,1245000,369,11,0,0,0,0
72127008300,2023,10,1020000,10,1020000,383,10,0,0,0,0
72127008300,2024,12,1290000,12,1290000,472,11,0,0,0,0
72127008400,2012,14,1745000,14,1745000,509,14,0,0,0,0
72127008400,2013,20,2855000,20,2855000,1252,20,0,0,0,0
72127008400,2014,15,1893000,15,1893000,814,15,0,0,0,0
72127008400,2015,8,746000,8,746000,274,8,0,0,0,0
72127008400,2016,6,695000,6,695000,285,6,0,0,0,0
72127008400,2017,14,1797000,13,1712000,683,13,1,85000,19,1
72127008400,2018,6,430000,6,430000,148,6,0,0,0,0
72127008400,2019,22,1970000,22,1970000,900,22,0,0,0,0
72127008400,2020,12,1140000,11,995000,365,11,0,0,0,0
72127008400,2021,8,860000,8,860000,372,8,0,0,0,0
72127008400,2022,25,2925000,24,2830000,1073,24,0,0,0,0
72127008400,2023,17,2095000,16,1860000,700,16,0,0,0,0
72127008400,2024,15,1755000,14,1630000,1001,14,0,0,0,0
72127008500,2012,7,877000,7,877000,341,7,0,0,0,0
72127008500,2013,5,654000,5,654000,261,5,0,0,0,0
72127008500,2014,11,1215000,11,1215000,487,11,0,0,0,0
72127008500,2015,7,809000,7,809000,278,7,0,0,0,0
72127008500,2016,10,1030000,10,1030000,453,10,0,0,0,0
72127008500,2017,10,874000,10,874000,309,10,0,0,0,0
72127008500,2018,13,1315000,13,1315000,558,13,0,0,0,0
72127008500,2019,18,1650000,18,1650000,561,18,0,0,0,0
72127008500,2020,18,1910000,18,1910000,837,18,0,0,0,0
72127008500,2021,14,1730000,14,1730000,539,14,0,0,0,0
72127008500,2022,13,1715000,13,1715000,687,13,0,0,0,0
72127008500,2023,10,1320000,10,1320000,487,10,0,0,0,0
72127008500,2024,9,1515000,9,1515000,557,9,0,0,0,0
72127008601,2012,7,1022000,7,1022000,514,7,0,0,0,0
72127008601,2013,31,10009000,31,10009000,4118,31,0,0,0,0
72127008601,2014,33,8265000,33,8265000,4425,33,0,0,0,0
72127008601,2015,8,1275000,8,1275000,650,8,0,0,0,0
72127008601,2016,4,493000,4,493000,170,4,0,0,0,0
72127008601,2017,9,1324000,9,1324000,464,9,0,0,0,0
72127008601,2018,9,1395000,8,1200000,577,8,1,195000,388,1
72127008601,2019,13,1785000,13,1785000,796,13,0,0,0,0
72127008601,2020,10,1570000,10,1570000,588,10,0,0,0,0
72127008601,2021,18,3100000,16,2800000,1412,16,1,135000,151,1
72127008601,2022,5,805000,5,805000,229,5,0,0,0,0
72127008601,2023,11,1975000,10,1640000,662,9,0,0,0,0
72127008601,2024,13,2255000,13,2255000,760,13,0,0,0,0
72127008602,2012,15,2076000,15,2076000,1016,15,0,0,0,0
72127008602,2013,12,1773000,12,1773000,722,12,0,0,0,0
72127008602,2014,11,1653000,11,1653000,699,11,0,0,0,0
72127008602,2015,10,1461000,10,1461000,530,10,0,0,0,0
72127008602,2016,17,2792000,17,2792000,1212,17,0,0,0,0
72127008602,2017,7,1055000,6,896000,464,6,1,159000,47,1
72127008602,2018,16,2100000,15,1825000,666,15,1,275000,124,1
72127008602,2019,22,2590000,21,2355000,903,19,1,235000,62,1
72127008602,2020,9,1295000,9,1295000,518,9,0,0,0,0
72127008602,2021,23,4285000,21,3975000,2315,20,0,0,0,0
72127008602,2022,14,2210000,14,2210000,1408,14,0,0,0,0
72127008602,2023,16,2510000,16,2510000,1150,16,0,0,0,0
72127008602,2024,17,3675000,15,3265000,1654,15,2,410000,175,2
72127008603,2012,6,961000,6,961000,307,6,0,0,0,0
72127008603,2013,5,650000,5,650000,342,5,0,0,0,0
72127008603,2014,7,937000,7,937000,313,7,0,0,0,0
72127008603,2015,6,717000,6,717000,304,6,0,0,0,0
72127008603,2016,8,992000,8,992000,373,8,0,0,0,0
72127008603,2017,2,226000,2,226000,65,2,0,0,0,0
72127008603,2018,5,605000,5,605000,276,5,0,0,0,0
72127008603,2019,7,1005000,7,1005000,351,7,0,0,0,0
72127008603,2020,7,1015000,7,1015000,463,7,0,0,0,0
72127008603,2021,4,790000,4,790000,405,3,0,0,0,0
72127008603,2022,9,1265000,9,1265000,652,9,0,0,0,0
72127008603,2023,5,715000,5,715000,428,5,0,0,0,0
72127008603,2024,4,580000,4,580000,225,4,0,0,0,0
72127008700,2012,1,101000,1,101000,21,1,0,0,0,0
72127008700,2013,6,587000,6,587000,159,5,0,0,0,0
72127008700,2014,2,157000,2,157000,73,2,0,0,0,0
72127008700,2015,3,273000,3,273000,103,3,0,0,0,0
72127008700,2016,5,643000,5,643000,233,5,0,0,0,0
72127008700,2017,1,97000,1,97000,31,1,0,0,0,0
72127008700,2019,4,360000,4,360000,147,4,0,0,0,0
72127008700,2020,4,410000,4,410000,117,4,0,0,0,0
72127008700,2021,4,410000,4,410000,136,4,0,0,0,0
72127008700,2022,2,320000,2,320000,136,2,0,0,0,0
72127008700,2023,2,150000,2,150000,78,2,0,0,0,0
72127008700,2024,3,385000,3,385000,253,3,0,0,0,0
72127008900,2012,7,821000,7,821000,336,7,0,0,0,0
72127008900,2013,6,513000,6,513000,232,6,0,0,0,0
72127008900,2014,2,149000,1,75000,15,1,1,74000,39,1
72127008900,2015,3,300000,3,300000,154,3,0,0,0,0
72127008900,2016,6,486000,6,486000,212,6,0,0,0,0
72127008900,2017,2,93000,2,93000,41,2,0,0,0,0
72127008900,2018,3,435000,3,435000,241,3,0,0,0,0
72127008900,2020,2,310000,2,310000,117,2,0,0,0,0
72127008900,2021,3,295000,3,295000,158,3,0,0,0,0
72127008900,2022,4,350000,3,285000,120,3,0,0,0,0
72127008900,2023,2,150000,2,150000,68,2,0,0,0,0
72127008900,2024,1,135000,1,135000,63,1,0,0,0,0
72127009000,2012,11,1301000,11,1301000,403,11,0,0,0,0
72127009000,2013,2,198000,2,198000,81,2,0,0,0,0
72127009000,2014,2,117000,2,117000,61,2,0,0,0,0
72127009000,2015,2,510000,2,510000,214,2,0,0,0,0
72127009000,2016,5,578000,5,578000,203,5,0,0,0,0
72127009000,2017,1,74000,1,74000,39,1,0,0,0,0
