zip,year,n_at_risk,n_stay,n_move_any,n_move_within_pr,n_move_off_pr,n_attrit,rate_move_any,rate_move_within_pr,rate_move_off_pr
00780,2016,98,95,3,2,1,4,0.030612244897959183,0.02040816326530612,0.01020408163265306
00780,2017,102,92,10,8,2,8,0.09803921568627451,0.0784313725490196,0.0196078431372549
00780,2018,101,88,13,8,5,3,0.12871287128712872,0.07920792079207921,0.04950495049504951
00780,2019,95,91,4,3,1,6,0.042105263157894736,0.031578947368421054,0.010526315789473684
00780,2020,96,87,9,5,4,7,0.09375,0.052083333333333336,0.041666666666666664
00780,2021,93,83,10,7,3,10,0.10752688172043011,0.07526881720430108,0.03225806451612903
00780,2022,93,87,6,4,2,3,0.06451612903225806,0.043010752688172046,0.021505376344086023
00781,2016,1,1,0,0,0,0,0.0,0.0,0.0
00781,2017,1,1,0,0,0,0,0.0,0.0,0.0
00782,2005,103,99,4,2,2,13,0.038834951456310676,0.019417475728155338,0.019417475728155338
00782,2006,98,89,9,5,4,15,0.09183673469387756,0.05102040816326531,0.04081632653061224
00782,2007,105,101,4,3,1,5,0.0380952380952381,0.02857142857142857,0.009523809523809525
00782,2008,110,105,5,2,3,4,0.045454545454545456,0.01818181818181818,0.02727272727272727
00782,2009,93,89,4,2,2,22,0.043010752688172046,0.021505376344086023,0.021505376344086023
00782,2010,96,90,6,5,1,9,0.0625,0.052083333333333336,0.010416666666666666
00782,2011,99,96,3,2,1,5,0.030303030303030304,0.020202020202020204,0.010101010101010102
00782,2012,100,94,6,3,3,8,0.06,0.03,0.03
00782,2013,97,94,3,2,1,6,0.030927835051546393,0.020618556701030927,0.010309278350515464
00782,2014,102,97,5,5,0,7,0.049019607843137254,0.049019607843137254,0.0
00782,2015,97,88,9,3,6,9,0.09278350515463918,0.030927835051546393,0.061855670103092786
00782,2016,101,90,11,6,5,8,0.10891089108910891,0.0594059405940594,0.04950495049504951
00782,2017,95,90,5,3,2,5,0.05263157894736842,0.031578947368421054,0.021052631578947368
00782,2018,97,90,7,3,4,4,0.07216494845360824,0.030927835051546393,0.041237113402061855
00782,2019,96,92,4,2,2,5,0.041666666666666664,0.020833333333333332,0.020833333333333332
00782,2020,86,84,2,1,1,16,0.023255813953488372,0.011627906976744186,0.011627906976744186
00782,2021,86,76,10,10,0,6,0.11627906976744186,0.11627906976744186,0.0
00782,2022,81,79,2,1,1,5,0.024691358024691357,0.012345679012345678,0.012345679012345678
00783,2005,188,170,18,16,2,17,0.09574468085106383,0.0851063829787234,0.010638297872340425
00783,2006,182,169,13,7,6,13,0.07142857142857142,0.038461538461538464,0.03296703296703297
00783,2007,205,186,19,14,5,13,0.09268292682926829,0.06829268292682927,0.024390243902439025
00783,2008,212,203,9,7,2,8,0.04245283018867924,0.0330188679245283,0.009433962264150943
00783,2009,209,199,10,6,4,27,0.04784688995215311,0.028708133971291867,0.019138755980861243
00783,2010,203,196,7,3,4,19,0.034482758620689655,0.014778325123152709,0.019704433497536946
00783,2011,206,195,11,6,5,13,0.05339805825242718,0.02912621359223301,0.024271844660194174
00783,2012,197,186,11,8,3,15,0.05583756345177665,0.04060913705583756,0.015228426395939087
00783,2013,200,189,11,5,6,11,0.055,0.025,0.03
00783,2014,201,193,8,5,3,5,0.03980099502487562,0.024875621890547265,0.014925373134328358
00783,2015,206,199,7,6,1,12,0.03398058252427184,0.02912621359223301,0.0048543689320388345
00783,2016,196,185,11,4,7,19,0.05612244897959184,0.02040816326530612,0.03571428571428571
00783,2017,184,176,8,0,8,17,0.043478260869565216,0.0,0.043478260869565216
00783,2018,193,187,6,4,2,5,0.031088082901554404,0.02072538860103627,0.010362694300518135
00783,2019,198,193,5,3,2,10,0.025252525252525252,0.015151515151515152,0.010101010101010102
00783,2020,185,180,5,3,2,23,0.02702702702702703,0.016216216216216217,0.010810810810810811
00783,2021,188,180,8,5,3,7,0.0425531914893617,0.026595744680851064,0.015957446808510637
00783,2022,186,176,10,7,3,14,0.053763440860215055,0.03763440860215054,0.016129032258064516
00784,2005,161,146,15,13,2,27,0.09316770186335403,0.08074534161490683,0.012422360248447204
00784,2006,170,152,18,16,2,14,0.10588235294117647,0.09411764705882353,0.011764705882352941
00784,2007,186,163,23,11,12,5,0.12365591397849462,0.05913978494623656,0.06451612903225806
00784,2008,187,165,22,13,9,17,0.11764705882352941,0.06951871657754011,0.0481283422459893
00784,2009,159,145,14,12,2,40,0.0880503144654088,0.07547169811320754,0.012578616352201259
00784,2010,152,139,13,7,6,17,0.08552631578947369,0.046052631578947366,0.039473684210526314
00784,2011,169,153,16,11,5,11,0.09467455621301775,0.0650887573964497,0.029585798816568046
00784,2012,168,150,18,9,9,10,0.10714285714285714,0.05357142857142857,0.05357142857142857
00784,2013,169,160,9,4,5,10,0.05325443786982249,0.023668639053254437,0.029585798816568046
00784,2014,184,168,16,11,5,8,0.08695652173913043,0.059782608695652176,0.02717391304347826
00784,2015,176,161,15,7,8,14,0.08522727272727272,0.03977272727272727,0.045454545454545456
00784,2016,164,154,10,6,4,15,0.06097560975609756,0.036585365853658534,0.024390243902439025
00784,2017,166,153,13,6,7,5,0.0783132530120482,0.03614457831325301,0.04216867469879518
00784,2018,174,159,15,10,5,8,0.08620689655172414,0.05747126436781609,0.028735632183908046
00784,2019,166,157,9,6,3,9,0.05421686746987952,0.03614457831325301,0.018072289156626505
00784,2020,176,163,13,7,6,6,0.07386363636363637,0.03977272727272727,0.03409090909090909
00784,2021,173,160,13,10,3,8,0.07514450867052024,0.057803468208092484,0.017341040462427744
00784,2022,164,155,9,7,2,11,0.054878048780487805,0.042682926829268296,0.012195121951219513
00785,2005,92,77,15,11,4,9,0.16304347826086957,0.11956521739130435,0.043478260869565216
00785,2006,89,77,12,9,3,6,0.1348314606741573,0.10112359550561797,0.033707865168539325
00785,2007,94,73,21,16,5,7,0.22340425531914893,0.1702127659574468,0.05319148936170213
00785,2008,81,65,16,13,3,4,0.19753086419753085,0.16049382716049382,0.037037037037037035
00785,2009,69,58,11,7,4,16,0.15942028985507245,0.10144927536231885,0.057971014492753624
00785,2010,73,64,9,4,5,3,0.1232876712328767,0.0547945205479452,0.0684931506849315
00785,2011,73,68,5,5,0,4,0.0684931506849315,0.0684931506849315,0.0
00785,2012,76,66,10,8,2,4,0.13157894736842105,0.10526315789473684,0.02631578947368421
00785,2013,75,63,12,9,3,4,0.16,0.12,0.04
00785,2014,59,52,7,3,4,9,0.11864406779661017,0.05084745762711865,0.06779661016949153
00785,2015,63,54,9,7,2,3,0.14285714285714285,0.1111111111111111,0.031746031746031744
00785,2016,58,52,6,4,2,5,0.10344827586206896,0.06896551724137931,0.034482758620689655
00785,2017,64,52,12,10,2,3,0.1875,0.15625,0.03125
00785,2018,62,52,10,6,4,0,0.16129032258064516,0.0967741935483871,0.06451612903225806
00785,2019,59,49,10,6,4,3,0.1694915254237288,0.1016949152542373,0.06779661016949153
00785,2020,52,47,5,5,0,2,0.09615384615384616,0.09615384615384616,0.0
00785,2021,47,38,9,8,1,5,0.19148936170212766,0.1702127659574468,0.02127659574468085
00785,2022,45,40,5,4,1,2,0.1111111111111111,0.08888888888888889,0.022222222222222223
00786,2005,7,6,1,1,0,0,0.14285714285714285,0.14285714285714285,0.0
00786,2006,11,10,1,1,0,0,0.09090909090909091,0.09090909090909091,0.0
00786,2007,10,10,0,0,0,1,0.0,0.0,0.0
00786,2008,10,9,1,1,0,1,0.1,0.1,0.0
00786,2009,9,9,0,0,0,1,0.0,0.0,0.0
00786,2010,8,7,1,1,0,2,0.125,0.125,0.0
00786,2011,9,9,0,0,0,0,0.0,0.0,0.0
00786,2012,11,10,1,0,1,1,0.09090909090909091,0.0,0.09090909090909091
00786,2013,10,10,0,0,0,0,0.0,0.0,0.0
00786,2014,12,11,1,0,1,0,0.08333333333333333,0.0,0.08333333333333333
00786,2015,10,10,0,0,0,1,0.0,0.0,0.0
00786,2016,12,9,3,1,2,0,0.25,0.08333333333333333,0.16666666666666666
00786,2017,10,10,0,0,0,0,0.0,0.0,0.0
00786,2018,11,10,1,1,0,0,0.09090909090909091,0.09090909090909091,0.0
00786,2019,10,9,1,1,0,0,0.1,0.1,0.0
00786,2020,10,10,0,0,0,0,0.0,0.0,0.0
00786,2021,11,10,1,1,0,0,0.09090909090909091,0.09090909090909091,0.0
00786,2022,12,11,1,1,0,0,0.08333333333333333,0.08333333333333333,0.0
00787,2005,1,0,1,1,0,0,1.0,1.0,0.0
00787,2006,1,1,0,0,0,0,0.0,0.0,0.0
00787,2017,1,1,0,0,0,0,0.0,0.0,0.0
00787,2020,1,1,0,0,0,0,0.0,0.0,0.0
00787,2021,1,0,1,1,0,0,1.0,1.0,0.0
00790,2005,1,1,0,0,0,0,0.0,0.0,0.0
00790,2006,1,1,0,0,0,0,0.0,0.0,0.0
00791,2005,219,192,27,22,5,24,0.1232876712328767,0.1004566210045662,0.0228310502283105
00791,2006,227,207,20,15,5,17,0.0881057268722467,0.06607929515418502,0.022026431718061675
00791,2007,249,230,19,12,7,27,0.07630522088353414,0.04819277108433735,0.028112449799196786
00791,2008,280,246,34,26,8,22,0.12142857142857143,0.09285714285714286,0.02857142857142857
00791,2009,255,235,20,12,8,46,0.0784313725490196,0.047058823529411764,0.03137254901960784
00791,2010,238,200,38,23,15,26,0.15966386554621848,0.09663865546218488,0.06302521008403361
00791,2011,225,199,26,20,6,18,0.11555555555555555,0.08888888888888889,0.02666666666666667
00791,2012,236,215,21,13,8,13,0.08898305084745763,0.05508474576271186,0.03389830508474576
00791,2013,242,223,19,12,7,17,0.07851239669421488,0.049586776859504134,0.028925619834710745
00791,2014,248,224,24,13,11,14,0.0967741935483871,0.05241935483870968,0.04435483870967742
00791,2015,244,232,12,9,3,11,0.04918032786885246,0.036885245901639344,0.012295081967213115
00791,2016,260,247,13,7,6,20,0.05,0.026923076923076925,0.023076923076923078
00791,2017,260,237,23,11,12,12,0.08846153846153847,0.04230769230769231,0.046153846153846156
00791,2018,252,235,17,11,6,14,0.06746031746031746,0.04365079365079365,0.023809523809523808
00791,2019,255,238,17,13,4,17,0.06666666666666667,0.050980392156862744,0.01568627450980392
00791,2020,265,243,22,15,7,10,0.0830188679245283,0.05660377358490566,0.026415094339622643
00791,2021,263,247,16,12,4,18,0.060836501901140684,0.045627376425855515,0.015209125475285171
00791,2022,268,253,15,11,4,16,0.055970149253731345,0.041044776119402986,0.014925373134328358
00792,2005,73,58,15,12,3,8,0.2054794520547945,0.1643835616438356,0.0410958904109589
00792,2006,70,61,9,9,0,3,0.12857142857142856,0.12857142857142856,0.0
00792,2007,78,68,10,9,1,2,0.1282051282051282,0.11538461538461539,0.01282051282051282
00792,2008,81,69,12,12,0,4,0.14814814814814814,0.14814814814814814,0.0
00792,2009,68,56,12,12,0,11,0.17647058823529413,0.17647058823529413,0.0
00792,2010,60,50,10,9,1,6,0.16666666666666666,0.15,0.016666666666666666
00792,2011,63,53,10,9,1,4,0.15873015873015872,0.14285714285714285,0.015873015873015872
00792,2012,67,56,11,10,1,4,0.16417910447761194,0.14925373134328357,0.014925373134328358
00792,2013,62,53,9,8,1,2,0.14516129032258066,0.12903225806451613,0.016129032258064516
00792,2014,58,51,7,4,3,2,0.1206896551724138,0.06896551724137931,0.05172413793103448
00792,2015,58,52,6,5,1,1,0.10344827586206896,0.08620689655172414,0.017241379310344827
00792,2016,58,52,6,5,1,4,0.10344827586206896,0.08620689655172414,0.017241379310344827
00792,2017,54,45,9,7,2,3,0.16666666666666666,0.12962962962962962,0.037037037037037035
00792,2018,55,49,6,5,1,1,0.10909090909090909,0.09090909090909091,0.01818181818181818
00792,2019,58,52,6,3,3,2,0.10344827586206896,0.05172413793103448,0.05172413793103448
00792,2020,54,49,5,4,1,6,0.09259259259259259,0.07407407407407407,0.018518518518518517
00792,2021,49,42,7,6,1,3,0.14285714285714285,0.12244897959183673,0.02040816326530612
00792,2022,45,35,10,8,2,1,0.2222222222222222,0.17777777777777778,0.044444444444444446
00793,2009,1,1,0,0,0,0,0.0,0.0,0.0
00793,2013,1,1,0,0,0,0,0.0,0.0,0.0
00794,2005,157,150,7,2,5,13,0.044585987261146494,0.012738853503184714,0.03184713375796178
00794,2006,160,151,9,6,3,8,0.05625,0.0375,0.01875
00794,2007,173,159,14,11,3,12,0.08092485549132948,0.06358381502890173,0.017341040462427744
00794,2008,173,158,15,10,5,9,0.08670520231213873,0.057803468208092484,0.028901734104046242
00794,2009,155,145,10,7,3,21,0.06451612903225806,0.04516129032258064,0.01935483870967742
00794,2010,151,141,10,9,1,15,0.06622516556291391,0.059602649006622516,0.006622516556291391
00794,2011,151,143,8,4,4,15,0.052980132450331126,0.026490066225165563,0.026490066225165563
00794,2012,150,142,8,3,5,13,0.05333333333333334,0.02,0.03333333333333333
00794,2013,153,150,3,1,2,9,0.0196078431372549,0.006535947712418301,0.013071895424836602
00794,2014,168,159,9,5,4,11,0.05357142857142857,0.02976190476190476,0.023809523809523808
00794,2015,161,156,5,3,2,6,0.031055900621118012,0.018633540372670808,0.012422360248447204
00794,2016,160,155,5,2,3,6,0.03125,0.0125,0.01875
00794,2017,165,158,7,5,2,9,0.04242424242424243,0.030303030303030304,0.012121212121212121
00794,2018,167,159,8,5,3,6,0.04790419161676647,0.029940119760479042,0.017964071856287425
00794,2019,161,155,6,5,1,14,0.037267080745341616,0.031055900621118012,0.006211180124223602
00794,2020,166,160,6,3,3,8,0.03614457831325301,0.018072289156626505,0.018072289156626505
00794,2021,169,160,9,8,1,6,0.05325443786982249,0.047337278106508875,0.005917159763313609
00794,2022,166,159,7,3,4,12,0.04216867469879518,0.018072289156626505,0.024096385542168676
00795,2005,197,179,18,11,7,26,0.09137055837563451,0.05583756345177665,0.03553299492385787
00795,2006,208,195,13,8,5,14,0.0625,0.038461538461538464,0.02403846153846154
00795,2007,220,200,20,12,8,15,0.09090909090909091,0.05454545454545454,0.03636363636363636
00795,2008,229,210,19,11,8,14,0.08296943231441048,0.048034934497816595,0.034934497816593885
00795,2009,211,195,16,11,5,38,0.07582938388625593,0.052132701421800945,0.023696682464454975
00795,2010,202,183,19,9,10,23,0.09405940594059406,0.04455445544554455,0.04950495049504951
00795,2011,208,190,18,14,4,15,0.08653846153846154,0.0673076923076923,0.019230769230769232
00795,2012,209,192,17,12,5,12,0.08133971291866028,0.05741626794258373,0.023923444976076555
00795,2013,206,194,12,6,6,12,0.05825242718446602,0.02912621359223301,0.02912621359223301
00795,2014,221,211,10,5,5,13,0.04524886877828054,0.02262443438914027,0.02262443438914027
00795,2015,219,201,18,9,9,13,0.0821917808219178,0.0410958904109589,0.0410958904109589
00795,2016,214,206,8,3,5,12,0.037383177570093455,0.014018691588785047,0.02336448598130841
00795,2017,213,200,13,8,5,13,0.06103286384976526,0.03755868544600939,0.023474178403755867
00795,2018,219,204,15,10,5,9,0.0684931506849315,0.045662100456621,0.0228310502283105
00795,2019,201,192,9,4,5,21,0.04477611940298507,0.01990049751243781,0.024875621890547265
00795,2020,191,174,17,14,3,18,0.08900523560209424,0.07329842931937172,0.015706806282722512
00795,2021,194,184,10,8,2,9,0.05154639175257732,0.041237113402061855,0.010309278350515464
00795,2022,194,186,8,7,1,21,0.041237113402061855,0.03608247422680412,0.005154639175257732
00796,2005,1,0,1,1,0,0,1.0,1.0,0.0
00796,2012,1,0,1,1,0,0,1.0,1.0,0.0
00796,2014,1,0,1,1,0,0,1.0,1.0,0.0
00796,2017,1,0,1,1,0,0,1.0,1.0,0.0
00796,2020,1,1,0,0,0,0,0.0,0.0,0.0
00797,2005,1,1,0,0,0,0,0.0,0.0,0.0
00797,2006,2,1,1,1,0,0,0.5,0.5,0.0
00797,2007,1,0,1,0,1,0,1.0,0.0,1.0
00798,2005,1,1,0,0,0,0,0.0,0.0,0.0
00798,2006,1,1,0,0,0,0,0.0,0.0,0.0
00798,2007,1,0,1,1,0,0,1.0,1.0,0.0
00901,2005,41,26,15,13,2,9,0.36585365853658536,0.3170731707317073,0.04878048780487805
00901,2006,51,27,24,19,5,4,0.47058823529411764,0.37254901960784315,0.09803921568627451
00901,2007,38,25,13,9,4,4,0.34210526315789475,0.23684210526315788,0.10526315789473684
00901,2008,50,39,11,10,1,4,0.22,0.2,0.02
00901,2009,40,35,5,4,1,9,0.125,0.1,0.025
00901,2010,43,33,10,9,1,7,0.23255813953488372,0.20930232558139536,0.023255813953488372
00901,2011,36,28,8,5,3,5,0.2222222222222222,0.1388888888888889,0.08333333333333333
00901,2012,40,32,8,8,0,4,0.2,0.2,0.0
00901,2013,38,28,10,6,4,4,0.2631578947368421,0.15789473684210525,0.10526315789473684
00901,2014,34,31,3,2,1,2,0.08823529411764706,0.058823529411764705,0.029411764705882353
00901,2015,42,36,6,3,3,0,0.14285714285714285,0.07142857142857142,0.07142857142857142
00901,2016,44,35,9,8,1,4,0.20454545454545456,0.18181818181818182,0.022727272727272728
00901,2017,45,41,4,1,3,2,0.08888888888888889,0.022222222222222223,0.06666666666666667
00901,2018,54,46,8,5,3,0,0.14814814814814814,0.09259259259259259,0.05555555555555555
00901,2019,57,49,8,5,3,2,0.14035087719298245,0.08771929824561403,0.05263157894736842
00901,2020,49,43,6,5,1,6,0.12244897959183673,0.10204081632653061,0.02040816326530612
00901,2021,48,36,12,8,4,5,0.25,0.16666666666666666,0.08333333333333333
00901,2022,43,39,4,2,2,1,0.09302325581395349,0.046511627906976744,0.046511627906976744
00902,2005,47,39,8,7,1,2,0.1702127659574468,0.14893617021276595,0.02127659574468085
00902,2006,39,30,9,7,2,4,0.23076923076923078,0.1794871794871795,0.05128205128205128
00902,2007,38,24,14,12,2,6,0.3684210526315789,0.3157894736842105,0.05263157894736842
00902,2008,34,25,9,9,0,1,0.2647058823529412,0.2647058823529412,0.0
00902,2009,28,25,3,3,0,2,0.10714285714285714,0.10714285714285714,0.0
00902,2010,32,22,10,7,3,1,0.3125,0.21875,0.09375
00902,2011,29,25,4,3,1,0,0.13793103448275862,0.10344827586206896,0.034482758620689655
00902,2012,27,21,6,6,0,1,0.2222222222222222,0.2222222222222222,0.0
00902,2013,24,20,4,2,2,3,0.16666666666666666,0.08333333333333333,0.08333333333333333
00902,2014,21,17,4,4,0,2,0.19047619047619047,0.19047619047619047,0.0
00902,2015,24,20,4,2,2,0,0.16666666666666666,0.08333333333333333,0.08333333333333333
00902,2016,25,21,4,3,1,0,0.16,0.12,0.04
00902,2017,23,15,8,5,3,1,0.34782608695652173,0.21739130434782608,0.13043478260869565
00902,2018,18,16,2,2,0,0,0.1111111111111111,0.1111111111111111,0.0
00902,2019,18,15,3,3,0,1,0.16666666666666666,0.16666666666666666,0.0
00902,2020,17,17,0,0,0,1,0.0,0.0,0.0
00902,2021,16,13,3,2,1,3,0.1875,0.125,0.0625
00902,2022,12,9,3,2,1,1,0.25,0.16666666666666666,0.08333333333333333
00906,2005,8,6,2,2,0,1,0.25,0.25,0.0
00906,2006,7,7,0,0,0,1,0.0,0.0,0.0
00906,2007,9,7,2,2,0,2,0.2222222222222222,0.2222222222222222,0.0
00906,2008,8,7,1,1,0,0,0.125,0.125,0.0
00906,2009,8,7,1,1,0,1,0.125,0.125,0.0
00906,2010,8,4,4,4,0,1,0.5,0.5,0.0
00906,2011,3,3,0,0,0,1,0.0,0.0,0.0
00906,2012,3,3,0,0,0,0,0.0,0.0,0.0
00906,2013,1,1,0,0,0,2,0.0,0.0,0.0
00906,2014,2,1,1,1,0,0,0.5,0.5,0.0
00906,2015,1,1,0,0,0,0,0.0,0.0,0.0
00906,2016,2,1,1,1,0,1,0.5,0.5,0.0
00906,2017,2,1,1,1,0,0,0.5,0.5,0.0
00906,2018,1,1,0,0,0,1,0.0,0.0,0.0
00906,2019,1,0,1,1,0,0,1.0,1.0,0.0
00906,2021,1,0,1,1,0,0,1.0,1.0,0.0
00907,2005,163,135,28,23,5,14,0.17177914110429449,0.1411042944785276,0.03067484662576687
00907,2006,179,138,41,27,14,7,0.22905027932960895,0.15083798882681565,0.0782122905027933
00907,2007,163,140,23,21,2,14,0.1411042944785276,0.12883435582822086,0.012269938650306749
00907,2008,164,134,30,24,6,13,0.18292682926829268,0.14634146341463414,0.036585365853658534
00907,2009,134,118,16,10,6,31,0.11940298507462686,0.07462686567164178,0.04477611940298507
00907,2010,150,129,21,13,8,10,0.14,0.08666666666666667,0.05333333333333334
00907,2011,160,133,27,17,10,11,0.16875,0.10625,0.0625
00907,2012,146,128,18,13,5,16,0.1232876712328767,0.08904109589041095,0.03424657534246575
00907,2013,154,130,24,15,9,7,0.15584415584415584,0.09740259740259741,0.05844155844155844
00907,2014,155,139,16,14,2,9,0.1032258064516129,0.09032258064516129,0.012903225806451613
00907,2015,160,140,20,16,4,5,0.125,0.1,0.025
00907,2016,163,139,24,20,4,7,0.147239263803681,0.12269938650306748,0.024539877300613498
00907,2017,151,138,13,12,1,8,0.08609271523178808,0.07947019867549669,0.006622516556291391
00907,2018,155,141,14,9,5,10,0.09032258064516129,0.05806451612903226,0.03225806451612903
00907,2019,159,139,20,11,9,4,0.12578616352201258,0.06918238993710692,0.05660377358490566
00907,2020,147,135,12,9,3,13,0.08163265306122448,0.061224489795918366,0.02040816326530612
00907,2021,142,126,16,10,6,16,0.11267605633802817,0.07042253521126761,0.04225352112676056
00907,2022,134,120,14,7,7,11,0.1044776119402985,0.05223880597014925,0.05223880597014925
00908,2005,25,19,6,5,1,5,0.24,0.2,0.04
00908,2006,24,15,9,7,2,2,0.375,0.2916666666666667,0.08333333333333333
00908,2007,22,20,2,2,0,3,0.09090909090909091,0.09090909090909091,0.0
00908,2008,34,25,9,7,2,1,0.2647058823529412,0.20588235294117646,0.058823529411764705
00908,2009,23,18,5,5,0,7,0.21739130434782608,0.21739130434782608,0.0
00908,2010,27,25,2,1,1,0,0.07407407407407407,0.037037037037037035,0.037037037037037035
00908,2011,34,26,8,7,1,1,0.23529411764705882,0.20588235294117646,0.029411764705882353
